"timestamp","user_id","anonymous_id"
2023-02-17 17:01:34.048 +1100,,"9c35a19abd95eea4444e3c2baf2f79e8"
2023-02-17 17:01:31.550 +1100,,cfa021f4438345a245405cea6a8f026f
2023-02-17 17:01:27.785 +1100,,"84fdbb1b16177c43dad90da58e85a67a"
2023-02-17 17:01:27.584 +1100,,"84fdbb1b16177c43dad90da58e85a67a"
2023-02-17 17:01:13.008 +1100,b6d7a316bed7a493b2c28d37192c372a,"5fc372f0741be621224ca7d74b4c74b3"
2023-02-17 17:01:12.017 +1100,,c5423940801d5a61a700ce84b414e059
2023-02-17 17:01:09.333 +1100,,"84fdbb1b16177c43dad90da58e85a67a"
2023-02-17 17:00:47.261 +1100,,b4acf0106e6dce4ff0b6e0b6e5379b4e
2023-02-17 17:00:45.199 +1100,,fb8309d4ccad663f15c88c292cb6b501
2023-02-17 17:00:44.464 +1100,"24329fd1a72584fddfd04fae6a2d9f26",d85bcffeaa8ebe0c2d5bdd564ba75679
2023-02-17 17:00:34.269 +1100,,"7a6c214d7f08ec8e80afae440d077d0d"
2023-02-17 17:00:32.159 +1100,,c5423940801d5a61a700ce84b414e059
2023-02-17 17:00:30.521 +1100,,"1f3b6b772dbadc34d4eb6a3bc8172675"
2023-02-17 17:00:24.658 +1100,,c5423940801d5a61a700ce84b414e059
2023-02-17 16:59:16.504 +1100,,"61c4ae2aaa8e1327f12d9dbd780b4ac8"
2023-02-17 16:58:15.060 +1100,,e94760a5188392a98b50e1bd5db7ee81
2023-02-17 16:58:09.308 +1100,,b4acf0106e6dce4ff0b6e0b6e5379b4e
2023-02-17 16:57:46.608 +1100,,d5f5cd7d4d3d9ab854d46da78f93f0d5
2023-02-17 16:57:34.036 +1100,,"1f3b6b772dbadc34d4eb6a3bc8172675"
2023-02-17 16:56:20.082 +1100,"5b49f24c558a0cfa70d4044bad81802a",a502792f662e91c8b57814248f3be591
2023-02-17 16:56:02.146 +1100,,ef588105a77669c4b43db533c218178e
2023-02-17 16:56:01.745 +1100,,a1b3ecc04461c2f2ca73d559197e8eed
2023-02-17 16:55:24.999 +1100,"2bd65146b5bee94f839313fc72562197","354bd8105327bcdfa6e74658f23004e0"
2023-02-17 16:55:15.673 +1100,"2bd65146b5bee94f839313fc72562197","354bd8105327bcdfa6e74658f23004e0"
2023-02-17 16:55:07.695 +1100,,"84fdbb1b16177c43dad90da58e85a67a"
2023-02-17 16:55:04.257 +1100,"2bd65146b5bee94f839313fc72562197","354bd8105327bcdfa6e74658f23004e0"
2023-02-17 16:54:16.192 +1100,"2bd65146b5bee94f839313fc72562197","354bd8105327bcdfa6e74658f23004e0"
2023-02-17 16:54:13.028 +1100,c12e9e602dee7d30e573244fd7c6e0f6,e0dec86f0dbf727955249e86db51e157
2023-02-17 16:54:12.767 +1100,,"9c35a19abd95eea4444e3c2baf2f79e8"
2023-02-17 16:53:56.220 +1100,c12e9e602dee7d30e573244fd7c6e0f6,e0dec86f0dbf727955249e86db51e157
2023-02-17 16:52:50.145 +1100,,fb8309d4ccad663f15c88c292cb6b501
2023-02-17 16:52:49.989 +1100,,fb8309d4ccad663f15c88c292cb6b501
2023-02-17 16:52:28.707 +1100,,"699523aa7471ffa418db20fc68ddaf00"
2023-02-17 16:51:52.490 +1100,,"983e1d53bec53fa86d0430269c6c9e0f"
2023-02-17 16:51:38.834 +1100,,"84fdbb1b16177c43dad90da58e85a67a"
2023-02-17 16:51:30.857 +1100,"5b49f24c558a0cfa70d4044bad81802a",ccfb64f68985673f8f6cd25d50a1a57b
2023-02-17 16:51:20.093 +1100,,"2c49f864a97893ef1f31bbda7946c815"
2023-02-17 16:51:02.521 +1100,a2d9b3ed2b2d5142790f51d8bd1126e0,"7a25940d79172777d5eb0a27eceff846"
2023-02-17 16:51:02.458 +1100,a66f8f0921301a9b92d41aec1644b0a5,e48e87cee64b5fa01ae7ceac15b8f33f
2023-02-17 16:51:01.688 +1100,"80579a6ec645f9f4677fc94d84c14a2c",f2ad568b9ea9535bf22b9e1df962bb83
2023-02-17 16:50:58.766 +1100,a66f8f0921301a9b92d41aec1644b0a5,e48e87cee64b5fa01ae7ceac15b8f33f
2023-02-17 16:50:30.949 +1100,"8f8a5c9b7a15d2aab949fc295661d39d",bcb981254c9fb862760db70877b5217a
2023-02-17 16:50:25.491 +1100,,ce5806affbaeba16b16af920b71f3a22
2023-02-17 16:50:11.564 +1100,,"9c35a19abd95eea4444e3c2baf2f79e8"
2023-02-17 16:49:54.549 +1100,b28f97b9665d2bd304fe2de1e666111f,"92e9fc1e019018976631920b006e2ad3"
2023-02-17 16:49:35.360 +1100,"219ceabe1d448be178ced66c46a4844e","032f7574680c9811a6779aa27383aa08"
2023-02-17 16:49:27.287 +1100,"9b29c0062d5433a8b2a44fea100f3bd2",bc8874db1eaa2cf6a941c8fa5a847184
2023-02-17 16:49:13.975 +1100,"9b29c0062d5433a8b2a44fea100f3bd2",bc8874db1eaa2cf6a941c8fa5a847184
2023-02-17 16:49:12.247 +1100,"5b49f24c558a0cfa70d4044bad81802a","9fa60d6f43f659bbd8ee7c02e7c2c721"
2023-02-17 16:49:09.219 +1100,,"84fdbb1b16177c43dad90da58e85a67a"
2023-02-17 16:49:06.234 +1100,"96670197fabdac700cca192d9fa97f1f","5066d804faa9e530c1d8361ac2d85559"
2023-02-17 16:48:55.644 +1100,a2d9b3ed2b2d5142790f51d8bd1126e0,"7a25940d79172777d5eb0a27eceff846"
2023-02-17 16:48:53.900 +1100,"96670197fabdac700cca192d9fa97f1f","5066d804faa9e530c1d8361ac2d85559"
2023-02-17 16:48:44.664 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:48:42.742 +1100,"96670197fabdac700cca192d9fa97f1f","5066d804faa9e530c1d8361ac2d85559"
2023-02-17 16:48:39.428 +1100,,e596d1ef57b9b6c19169523c29d5548a
2023-02-17 16:48:34.535 +1100,b28f97b9665d2bd304fe2de1e666111f,"92e9fc1e019018976631920b006e2ad3"
2023-02-17 16:48:29.319 +1100,,"178bdccc7d72857ea8b2a41b9c0c0eeb"
2023-02-17 16:48:28.142 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:48:26.508 +1100,"9b29c0062d5433a8b2a44fea100f3bd2",bc8874db1eaa2cf6a941c8fa5a847184
2023-02-17 16:48:18.545 +1100,,"17bfdf008b7e975087659064dab8fcd7"
2023-02-17 16:48:18.451 +1100,,"178bdccc7d72857ea8b2a41b9c0c0eeb"
2023-02-17 16:48:16.553 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:48:11.158 +1100,"0f25fb40d027bbe82604950273419062",f8d2776670db134bf97a4c4bdb36790c
2023-02-17 16:47:55.727 +1100,,b70f8458fa93efe8cc003b4abefe50da
2023-02-17 16:47:54.497 +1100,"9b29c0062d5433a8b2a44fea100f3bd2",bc8874db1eaa2cf6a941c8fa5a847184
2023-02-17 16:47:44.384 +1100,"9b29c0062d5433a8b2a44fea100f3bd2",bc8874db1eaa2cf6a941c8fa5a847184
2023-02-17 16:47:43.359 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:47:43.247 +1100,"3dcadae2e93e56c24473b317e8685471","9f9cae542d71250781fb1188b284e10a"
2023-02-17 16:47:42.896 +1100,b28f97b9665d2bd304fe2de1e666111f,"92e9fc1e019018976631920b006e2ad3"
2023-02-17 16:47:39.834 +1100,"9b29c0062d5433a8b2a44fea100f3bd2",bc8874db1eaa2cf6a941c8fa5a847184
2023-02-17 16:47:35.760 +1100,b28f97b9665d2bd304fe2de1e666111f,"92e9fc1e019018976631920b006e2ad3"
2023-02-17 16:47:35.683 +1100,,"10770bd54f6b603ca9d81329cece036c"
2023-02-17 16:47:30.577 +1100,c722c3a0141d8ccebbee6869f18478c9,"3531c2df554cddeaf2e10805466807f2"
2023-02-17 16:47:28.776 +1100,"3dcadae2e93e56c24473b317e8685471","9f9cae542d71250781fb1188b284e10a"
2023-02-17 16:47:26.439 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:47:21.474 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:47:17.029 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:47:16.349 +1100,c722c3a0141d8ccebbee6869f18478c9,"3531c2df554cddeaf2e10805466807f2"
2023-02-17 16:47:14.164 +1100,,"213da0aee3694088b67f36cba6a0e8e7"
2023-02-17 16:47:14.078 +1100,"9b29c0062d5433a8b2a44fea100f3bd2",bc8874db1eaa2cf6a941c8fa5a847184
2023-02-17 16:47:10.404 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:47:02.023 +1100,"3dcadae2e93e56c24473b317e8685471","9f9cae542d71250781fb1188b284e10a"
2023-02-17 16:46:59.926 +1100,fadfdf637107815db80af769d997a32d,"4810ed49d23b8ea6e51e210853d70246"
2023-02-17 16:46:58.223 +1100,"9b29c0062d5433a8b2a44fea100f3bd2",bc8874db1eaa2cf6a941c8fa5a847184
2023-02-17 16:46:51.249 +1100,"4c57b32df445d8f64c4517de028ff957",e36be3d70fb81e7117fa93554530c2ee
2023-02-17 16:46:50.657 +1100,"019876c43e8893dbb2d1cbbac77eb59b",b6930b2bc88fb91a0f6504f81fa3c775
2023-02-17 16:46:49.705 +1100,c722c3a0141d8ccebbee6869f18478c9,"3531c2df554cddeaf2e10805466807f2"
2023-02-17 16:46:46.444 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:46:40.644 +1100,"4c57b32df445d8f64c4517de028ff957",e36be3d70fb81e7117fa93554530c2ee
2023-02-17 16:46:35.875 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:46:30.266 +1100,"4c57b32df445d8f64c4517de028ff957",e36be3d70fb81e7117fa93554530c2ee
2023-02-17 16:46:26.094 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:46:18.083 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:46:14.427 +1100,fadfdf637107815db80af769d997a32d,"4810ed49d23b8ea6e51e210853d70246"
2023-02-17 16:45:45.600 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:45:41.937 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:45:40.108 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:45:31.897 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:45:26.240 +1100,"96670197fabdac700cca192d9fa97f1f","5066d804faa9e530c1d8361ac2d85559"
2023-02-17 16:45:23.450 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:45:19.206 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:45:14.947 +1100,,"5c0ce1c26139a6d49f15b9e230a9b57f"
2023-02-17 16:45:09.667 +1100,,"5c0ce1c26139a6d49f15b9e230a9b57f"
2023-02-17 16:45:09.096 +1100,"4c57b32df445d8f64c4517de028ff957",e36be3d70fb81e7117fa93554530c2ee
2023-02-17 16:44:51.835 +1100,"4c57b32df445d8f64c4517de028ff957",e36be3d70fb81e7117fa93554530c2ee
2023-02-17 16:44:50.494 +1100,,"6dd9bbc9749ef9deaab006c806732c37"
2023-02-17 16:44:32.680 +1100,"9f890600d69f79271807ba91400927df","09f228e1fbad527996f38cebfcc6f0a7"
2023-02-17 16:44:28.885 +1100,fadfdf637107815db80af769d997a32d,"4810ed49d23b8ea6e51e210853d70246"
2023-02-17 16:44:27.159 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:44:19.131 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:44:13.533 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:44:12.600 +1100,"9f890600d69f79271807ba91400927df","09f228e1fbad527996f38cebfcc6f0a7"
2023-02-17 16:44:08.111 +1100,fadfdf637107815db80af769d997a32d,"4810ed49d23b8ea6e51e210853d70246"
2023-02-17 16:44:04.608 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:44:00.657 +1100,,"95fa38e4ab8c2f9d7c81adf18748e75e"
2023-02-17 16:44:00.421 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:43:56.962 +1100,,"95fa38e4ab8c2f9d7c81adf18748e75e"
2023-02-17 16:43:53.939 +1100,"019876c43e8893dbb2d1cbbac77eb59b",b6930b2bc88fb91a0f6504f81fa3c775
2023-02-17 16:43:46.942 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:43:42.399 +1100,"571976c2c991f4b573d7e2b2ab527dd2","195b6ba5591f43430c6510c5c75e2938"
2023-02-17 16:43:30.449 +1100,,"95fa38e4ab8c2f9d7c81adf18748e75e"
2023-02-17 16:43:26.723 +1100,d7ec0e82ac11a46a2394be7a0935c144,aab91617fc78a51b30f4cbc88a012a75
2023-02-17 16:43:26.459 +1100,,"95fa38e4ab8c2f9d7c81adf18748e75e"
2023-02-17 16:43:12.965 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:43:12.412 +1100,"9f890600d69f79271807ba91400927df","09f228e1fbad527996f38cebfcc6f0a7"
2023-02-17 16:43:11.161 +1100,,"95fa38e4ab8c2f9d7c81adf18748e75e"
2023-02-17 16:43:09.514 +1100,,ce5806affbaeba16b16af920b71f3a22
2023-02-17 16:43:09.426 +1100,fadfdf637107815db80af769d997a32d,"4810ed49d23b8ea6e51e210853d70246"
2023-02-17 16:43:06.291 +1100,"674677f8d24764e5f2f0ccad6781ef47",fb719b43cccf976da6e57ce2f90cc97f
2023-02-17 16:43:00.596 +1100,,"6e2bd97942d05222c860654716b64f6e"
2023-02-17 16:42:56.151 +1100,,"95fa38e4ab8c2f9d7c81adf18748e75e"
2023-02-17 16:42:48.776 +1100,"80579a6ec645f9f4677fc94d84c14a2c",f2ad568b9ea9535bf22b9e1df962bb83
2023-02-17 16:42:46.045 +1100,a2d9b3ed2b2d5142790f51d8bd1126e0,"7a25940d79172777d5eb0a27eceff846"
2023-02-17 16:42:42.066 +1100,,"6e2bd97942d05222c860654716b64f6e"
2023-02-17 16:42:35.770 +1100,"674677f8d24764e5f2f0ccad6781ef47",fb719b43cccf976da6e57ce2f90cc97f
2023-02-17 16:42:34.341 +1100,"571976c2c991f4b573d7e2b2ab527dd2","195b6ba5591f43430c6510c5c75e2938"
2023-02-17 16:41:49.255 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:41:36.806 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:41:28.653 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:41:28.045 +1100,a77bbfb6de4d3666da562c4be8eb5c54,"50d3f884142f065f7b6ac78ecc755627"
2023-02-17 16:41:20.228 +1100,b0a9a597bf2a7051731418b66f5713c9,"87fe71f92611e712264b36bd854e5ced"
2023-02-17 16:41:13.201 +1100,c722c3a0141d8ccebbee6869f18478c9,"3531c2df554cddeaf2e10805466807f2"
2023-02-17 16:41:01.542 +1100,a77bbfb6de4d3666da562c4be8eb5c54,"50d3f884142f065f7b6ac78ecc755627"
2023-02-17 16:40:57.828 +1100,b0a9a597bf2a7051731418b66f5713c9,"87fe71f92611e712264b36bd854e5ced"
2023-02-17 16:40:50.531 +1100,"674677f8d24764e5f2f0ccad6781ef47",fb719b43cccf976da6e57ce2f90cc97f
2023-02-17 16:40:36.383 +1100,a77bbfb6de4d3666da562c4be8eb5c54,"50d3f884142f065f7b6ac78ecc755627"
2023-02-17 16:40:35.909 +1100,b0a9a597bf2a7051731418b66f5713c9,"87fe71f92611e712264b36bd854e5ced"
2023-02-17 16:40:14.391 +1100,,ce5806affbaeba16b16af920b71f3a22
2023-02-17 16:39:36.573 +1100,"674677f8d24764e5f2f0ccad6781ef47",fb719b43cccf976da6e57ce2f90cc97f
2023-02-17 16:38:44.679 +1100,ec65ca05e999a40eaaa22d6ec8432e4c,"7e30c11b48c0558213ede0575e82f64b"
2023-02-17 16:38:16.831 +1100,"9790364f484e953fda98d143ad795635",ffe460f0922e3f5fc8c0c225117dc8fc
2023-02-17 16:38:02.320 +1100,,"89fda4cf5e12f5776140e6dd71b1fd61"
2023-02-17 16:37:45.889 +1100,"4e18dbeb7ee9ccd9087b43d1bbfab4c3",d1422749bf8f37023f35308901753532
2023-02-17 16:37:12.426 +1100,"4e18dbeb7ee9ccd9087b43d1bbfab4c3",d1422749bf8f37023f35308901753532
2023-02-17 16:37:04.819 +1100,"2ef36555ca79339404b2914d739cdf36","27b4599a133a93dd2ba5b43dabf66173"
2023-02-17 16:36:49.755 +1100,"2ef36555ca79339404b2914d739cdf36","27b4599a133a93dd2ba5b43dabf66173"
2023-02-17 16:36:47.245 +1100,b0a9a597bf2a7051731418b66f5713c9,"87fe71f92611e712264b36bd854e5ced"
2023-02-17 16:36:27.089 +1100,b0a9a597bf2a7051731418b66f5713c9,"87fe71f92611e712264b36bd854e5ced"
2023-02-17 16:36:15.628 +1100,"2ef36555ca79339404b2914d739cdf36","27b4599a133a93dd2ba5b43dabf66173"
2023-02-17 16:36:12.768 +1100,"4e18dbeb7ee9ccd9087b43d1bbfab4c3",d1422749bf8f37023f35308901753532
2023-02-17 16:36:07.102 +1100,b0a9a597bf2a7051731418b66f5713c9,"87fe71f92611e712264b36bd854e5ced"
2023-02-17 16:36:02.392 +1100,"4e18dbeb7ee9ccd9087b43d1bbfab4c3",d1422749bf8f37023f35308901753532
2023-02-17 16:36:00.263 +1100,"4e18dbeb7ee9ccd9087b43d1bbfab4c3",d1422749bf8f37023f35308901753532
2023-02-17 16:35:21.427 +1100,cede5f0192bcfaaa44c2fabb5fa4f7a9,"44645990b1f239554e8ccf17b8be6e86"
2023-02-17 16:34:54.363 +1100,fadfdf637107815db80af769d997a32d,"4810ed49d23b8ea6e51e210853d70246"
2023-02-17 16:33:34.905 +1100,,bd3338498c73187bc38896fcb3911c3c
2023-02-17 16:33:31.422 +1100,db6ef0f2528c24abdcba54b189a45507,"7fe5a30db2b62a50387dfbd5f2d68f0b"
2023-02-17 16:33:29.080 +1100,"08a11ecb78affb9e1ea1045e58172ac4",b90e963f2181e90da1ea602c7f758bfd
2023-02-17 16:32:34.853 +1100,"571976c2c991f4b573d7e2b2ab527dd2","195b6ba5591f43430c6510c5c75e2938"
2023-02-17 16:32:18.320 +1100,,"7e50014a4cd9aa3596a6bf35d4662292"
2023-02-17 16:32:17.298 +1100,,"7e50014a4cd9aa3596a6bf35d4662292"
2023-02-17 16:32:16.695 +1100,db6ef0f2528c24abdcba54b189a45507,"7fe5a30db2b62a50387dfbd5f2d68f0b"
2023-02-17 16:31:55.038 +1100,"019876c43e8893dbb2d1cbbac77eb59b",b6930b2bc88fb91a0f6504f81fa3c775
2023-02-17 16:31:40.847 +1100,"571976c2c991f4b573d7e2b2ab527dd2","195b6ba5591f43430c6510c5c75e2938"
2023-02-17 16:31:18.291 +1100,,"39c48a1b30b70410aeeacc393c9077d7"
2023-02-17 16:31:08.430 +1100,,"801dfba7a70fa299a5d48f88de12f373"
2023-02-17 16:31:02.633 +1100,b0a9a597bf2a7051731418b66f5713c9,"87fe71f92611e712264b36bd854e5ced"
2023-02-17 16:31:01.112 +1100,f3f5d15da01751f481e68eac499a902d,dbd9706755f915a56249c5cc9d918421
2023-02-17 16:30:34.439 +1100,c186203e6284fb34510ccce56087a9f1,c7707bda9a168d9b0ecf94134a3c56a0
2023-02-17 16:30:33.883 +1100,"571976c2c991f4b573d7e2b2ab527dd2","195b6ba5591f43430c6510c5c75e2938"
2023-02-17 16:30:22.114 +1100,,c52c9ddd4366fd8cd05091efc4f911ec
2023-02-17 16:30:09.260 +1100,c186203e6284fb34510ccce56087a9f1,c7707bda9a168d9b0ecf94134a3c56a0
2023-02-17 16:30:01.465 +1100,"571976c2c991f4b573d7e2b2ab527dd2","195b6ba5591f43430c6510c5c75e2938"
2023-02-17 16:29:48.952 +1100,,"39c48a1b30b70410aeeacc393c9077d7"
2023-02-17 16:29:48.040 +1100,"4fee7d7bebca1ef6c77583e7785267d7",d8cd9a2e4033229ff072ef863507a9db
2023-02-17 16:29:43.913 +1100,edce2c03449c2a05a940acf7729c8f4c,"8fca03c00d7a7214fda012a447a050be"
2023-02-17 16:29:34.299 +1100,deb72bbf6862310223546255caafedbb,"229aec9539a2898cf65f3a6c2613e234"
2023-02-17 16:29:32.215 +1100,edce2c03449c2a05a940acf7729c8f4c,"8fca03c00d7a7214fda012a447a050be"
2023-02-17 16:29:26.415 +1100,c186203e6284fb34510ccce56087a9f1,c7707bda9a168d9b0ecf94134a3c56a0
2023-02-17 16:29:23.235 +1100,"631e7370237ad686d93a097e4aa1bbe9",fa932ab9e4add57d86c891e0d22d2d5b
2023-02-17 16:28:37.809 +1100,f1b9284dfbb56594b01f0db1e851859d,"584fbfad664f06d070a44cc8b8826920"
2023-02-17 16:27:20.499 +1100,,"0d05f5a8ded97efc497eb916f8f76e3e"
2023-02-17 16:27:07.681 +1100,,c52c9ddd4366fd8cd05091efc4f911ec
2023-02-17 16:27:01.747 +1100,,"0d05f5a8ded97efc497eb916f8f76e3e"
2023-02-17 16:26:59.456 +1100,,d48e2d74bc787994da50b8c9869037ed
2023-02-17 16:26:43.400 +1100,d4a758aadfcc265a9e34f76415246c42,ac1cbe5dac45be58c3748f8e93d97db3
2023-02-17 16:26:39.867 +1100,,dcb53c9606fac561f6e69269a6559286
